0.998805,0.0481927,1.36618e-07,1.0009,0.0496984,0.000140847,3.81921e-09,5.87733e-11,2.14708e-15,1.52348,0.0445525,1.52177e-14
0.998763,0.0490376,1.44241e-07,1.00085,0.0505652,0.000143024,3.95437e-09,6.19495e-11,2.26354e-15,1.52346,0.045334,1.60415e-14
0.99872,0.0498824,1.5215e-07,1.00079,0.0514318,0.000145187,4.09188e-09,6.52382e-11,2.38415e-15,1.52345,0.0461154,1.68946e-14
0.998676,0.0507271,1.60349e-07,1.00073,0.0522982,0.000147336,4.23173e-09,6.86411e-11,2.50901e-15,1.52343,0.0468968,1.77776e-14
0.998632,0.0515718,1.68845e-07,1.00067,0.0531643,0.00014947,4.37394e-09,7.21605e-11,2.63819e-15,1.52341,0.0476782,1.86909e-14
0.998586,0.0524165,1.77643e-07,1.00061,0.0540302,0.000151589,4.51849e-09,7.5798e-11,2.77177e-15,1.52339,0.0484596,1.96352e-14
0.998541,0.0532612,1.86749e-07,1.00054,0.0548959,0.000153694,4.66539e-09,7.95558e-11,2.90982e-15,1.52337,0.049241,2.06109e-14
0.998494,0.0541058,1.96168e-07,1.00048,0.0557614,0.000155784,4.81464e-09,8.34358e-11,3.05242e-15,1.52335,0.0500224,2.16186e-14
0.998446,0.0549503,2.05906e-07,1.00042,0.0566266,0.000157859,4.96624e-09,8.74399e-11,3.19965e-15,1.52333,0.0508038,2.26589e-14
0.998398,0.0557949,2.15968e-07,1.00035,0.0574916,0.000159919,5.12019e-09,9.157e-11,3.35158e-15,1.52331,0.0515851,2.37322e-14
0.998349,0.0566394,2.26361e-07,1.00029,0.0583563,0.000161963,5.27648e-09,9.58283e-11,3.5083e-15,1.52329,0.0523665,2.48391e-14
0.9983,0.0574838,2.37089e-07,1.00022,0.0592208,0.000163992,5.43512e-09,1.00216e-10,3.66988e-15,1.52326,0.0531478,2.59801e-14
0.998249,0.0583282,2.48159e-07,1.00015,0.060085,0.000166005,5.59612e-09,1.04737e-10,3.83641e-15,1.52324,0.0539292,2.71558e-14
0.998198,0.0591726,2.59576e-07,1.00008,0.060949,0.000168002,5.75945e-09,1.09391e-10,4.00796e-15,1.52322,0.0547105,2.83667e-14
0.998146,0.060017,2.71346e-07,1.00001,0.0618128,0.000169983,5.92514e-09,1.1418e-10,4.18461e-15,1.5232,0.0554918,2.96135e-14
