-1,0,0,1,0,0,7,0,0
-0.999964,-0.00999994,0,0.999964,0.00999994,0,6.99999,0.01,0
-0.999857,-0.0199993,0,0.999857,0.0199993,0,6.99997,0.02,0
-0.999679,-0.0299975,0,0.999679,0.0299975,0,6.99994,0.0299999,0
-0.99943,-0.0399937,0,0.99943,0.0399937,0,6.9999,0.0399998,0
-0.999109,-0.0499872,0,0.999109,0.0499872,0,6.99984,0.0499997,0
-0.998717,-0.0599774,0,0.998717,0.0599774,0,6.99977,0.0599995,0
-0.998254,-0.0699634,0,0.998254,0.0699634,0,6.99969,0.0699992,0
-0.99772,-0.0799447,0,0.99772,0.0799447,0,6.99959,0.0799989,0
-0.997115,-0.0899204,0,0.997115,0.0899204,0,6.99948,0.0899984,0
-0.99644,-0.09989,0,0.99644,0.09989,0,6.99936,0.0999979,0
-0.995693,-0.109853,0,0.995693,0.109853,0,6.99923,0.109997,0
-0.994876,-0.119808,0,0.994876,0.119808,0,6.99908,0.119996,0
-0.993988,-0.129754,0,0.993988,0.129754,0,6.99892,0.129995,0
-0.99303,-0.139692,0,0.99303,0.139692,0,6.99875,0.139994,0
-0.992002,-0.14962,0,0.992002,0.14962,0,6.99856,0.149993,0
-0.990903,-0.159537,0,0.990903,0.159537,0,6.99836,0.159992,0
-0.989735,-0.169444,0,0.989735,0.169444,0,6.99815,0.16999,0
-0.988496,-0.179339,0,0.988496,0.179339,0,6.99793,0.179988,0
-0.987189,-0.189221,0,0.987189,0.189221,0,6.99769,0.189986,0
-0.985812,-0.19909,0,0.985812,0.19909,0,6.99744,0.199984,0
-0.984365,-0.208946,0,0.984365,0.208946,0,6.99718,0.209981,0
-0.98285,-0.218786,0,0.98285,0.218786,0,6.9969,0.219979,0
-0.981266,-0.228612,0,0.981266,0.228612,0,6.99662,0.229976,0
-0.979614,-0.238422,0,0.979614,0.238422,0,6.99632,0.239972,0
-0.977893,-0.248216,0,0.977893,0.248216,0,6.996,0.249969,0
-0.976104,-0.257992,0,0.976104,0.257992,0,6.99568,0.259965,0
-0.974248,-0.267751,0,0.974248,0.267751,0,6.99534,0.269961,0
-0.972324,-0.277492,0,0.972324,0.277492,0,6.99499,0.279956,0
-0.970333,-0.287213,0,0.970333,0.287213,0,6.99462,0.289951,0
-0.968275,-0.296915,0,0.968275,0.296915,0,6.99425,0.299946,0
-0.96615,-0.306596,0,0.96615,0.306596,0,6.99386,0.309941,0
-0.963959,-0.316257,0,0.963959,0.316257,0,6.99345,0.319935,0
-0.961703,-0.325896,0,0.961703,0.325896,0,6.99304,0.329929,0
