0.999972,0.00743996,-2.83771e-07,1.00252,0.00770121,2.30697e-05,8.70829e-11,2.08742e-13,-6.03314e-20
0.99997,0.00760904,-2.90198e-07,1.00252,0.0078762,2.35922e-05,9.10861e-11,2.23473e-13,-6.45873e-20
0.999969,0.00777813,-2.96622e-07,1.00252,0.00805119,2.41145e-05,9.51794e-11,2.38881e-13,-6.90385e-20
0.999967,0.00794722,-3.03046e-07,1.00252,0.00822618,2.46367e-05,9.93626e-11,2.54981e-13,-7.36894e-20
0.999966,0.0081163,-3.09467e-07,1.00251,0.00840117,2.51588e-05,1.03636e-10,2.71789e-13,-7.85441e-20
0.999965,0.00828539,-3.15888e-07,1.00251,0.00857615,2.56807e-05,1.07999e-10,2.8932e-13,-8.36072e-20
0.999963,0.00845447,-3.22306e-07,1.00251,0.00875114,2.62025e-05,1.12452e-10,3.07589e-13,-8.88828e-20
0.999962,0.00862356,-3.28723e-07,1.00251,0.00892612,2.67242e-05,1.16995e-10,3.26611e-13,-9.43754e-20
0.99996,0.00879264,-3.35137e-07,1.0025,0.00910109,2.72457e-05,1.21628e-10,3.46402e-13,-1.00089e-19
0.999959,0.00896173,-3.4155e-07,1.0025,0.00927607,2.7767e-05,1.26351e-10,3.66976e-13,-1.06029e-19
0.999957,0.00913081,-3.47962e-07,1.0025,0.00945104,2.82883e-05,1.31164e-10,3.88349e-13,-1.12198e-19
0.999955,0.0092999,-3.54371e-07,1.0025,0.00962601,2.88093e-05,1.36067e-10,4.10537e-13,-1.18601e-19
0.999954,0.00946898,-3.60778e-07,1.0025,0.00980098,2.93303e-05,1.41059e-10,4.33553e-13,-1.25243e-19
0.999952,0.00963806,-3.67184e-07,1.00249,0.00997595,2.9851e-05,1.46142e-10,4.57415e-13,-1.32127e-19
0.999951,0.00980715,-3.73588e-07,1.00249,0.0101509,3.03716e-05,1.51315e-10,4.82136e-13,-1.39258e-19
0.999949,0.00997623,-3.79989e-07,1.00249,0.0103259,3.08921e-05,1.56578e-10,5.07732e-13,-1.46641e-19
0.999947,0.0101453,-3.86389e-07,1.00249,0.0105008,3.14124e-05,1.6193e-10,5.34219e-13,-1.54279e-19
0.999945,0.0103144,-3.92786e-07,1.00248,0.0106758,3.19325e-05,1.67373e-10,5.6161e-13,-1.62177e-19
0.999943,0.0104835,-3.99181e-07,1.00248,0.0108507,3.24524e-05,1.72906e-10,5.89923e-13,-1.70339e-19
0.999942,0.0106526,-4.05574e-07,1.00248,0.0110257,3.29722e-05,1.78528e-10,6.19171e-13,-1.78769e-19
0.99994,0.0108216,-4.11965e-07,1.00248,0.0112006,3.34918e-05,1.84241e-10,6.49371e-13,-1.87471e-19
0.999938,0.0109907,-4.18354e-07,1.00247,0.0113756,3.40112e-05,1.90043e-10,6.80537e-13,-1.9645e-19
0.999936,0.0111598,-4.24741e-07,1.00247,0.0115505,3.45305e-05,1.95935e-10,7.12684e-13,-2.0571e-19
0.999934,0.0113289,-4.31125e-07,1.00247,0.0117255,3.50495e-05,2.01918e-10,7.45828e-13,-2.15255e-19
0.999932,0.011498,-4.37507e-07,1.00246,0.0119004,3.55684e-05,2.0799e-10,7.79984e-13,-2.25089e-19
0.99993,0.011667,-4.43886e-07,1.00246,0.0120753,3.60871e-05,2.14152e-10,8.15167e-13,-2.35217e-19
0.999928,0.0118361,-4.50263e-07,1.00246,0.0122503,3.66056e-05,2.20405e-10,8.51393e-13,-2.45642e-19
0.999926,0.0120052,-4.56638e-07,1.00245,0.0124252,3.71239e-05,2.26747e-10,8.88676e-13,-2.56369e-19
0.999924,0.0121743,-4.6301e-07,1.00245,0.0126001,3.7642e-05,2.33179e-10,9.27032e-13,-2.67402e-19
0.999922,0.0123434,-4.6938e-07,1.00245,0.012775,3.81599e-05,2.39701e-10,9.66476e-13,-2.78745e-19
0.999919,0.0125124,-4.75747e-07,1.00245,0.01295,3.86776e-05,2.46313e-10,1.00702e-12,-2.90402e-19
0.999917,0.0126815,-4.82112e-07,1.00244,0.0131249,3.91951e-05,2.53015e-10,1.04869e-12,-3.02378e-19
